客户ID,产品名称,交易类型,产品ID,产品成本,利润,单价,年份,订单数量,销售区域ID,销售金额
23862,车胎和内胎,1.0,532.0,6.541300000000001,10.9487,17.49,2015.0,1,4,17.49
23863,头盔,1.0,217.0,13.0863,21.9037,34.99,2015.0,1,4,34.99
23863,车胎和内胎,1.0,532.0,6.541300000000001,10.9487,17.49,2015.0,1,4,17.49
23864,车胎和内胎,1.0,532.0,6.541300000000001,10.9487,17.49,2016.0,1,4,17.49
23864,骑行服,1.0,234.0,38.4923,11.4977,49.99,2016.0,1,4,49.99
23865,公路自行车,3.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,6,3578.27
23865,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
23865,旅行自行车,1.0,578.0,755.1508,459.6992,1214.85,2016.0,1,6,1214.85
23865,背心,1.0,473.0,23.749000000000002,39.751,63.5,2016.0,1,6,63.5
23866,公路自行车,1.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,6,3578.27
23866,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,6,34.99
23866,旅行自行车,1.0,577.0,755.1508,459.6992,1214.85,2016.0,1,6,1214.85
23867,公路自行车,1.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,6,3578.27
23867,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,6,8.99
23867,旅行自行车,1.0,560.0,755.1508,459.6992,1214.85,2016.0,1,6,1214.85
23868,公路自行车,3.0,314.0,2171.2942,1406.9758,3578.27,2014.0,1,6,3578.27
23868,旅行自行车,2.0,560.0,755.1508,459.6992,1214.85,2016.0,1,6,1214.85
23868,车胎和内胎,2.0,517.0,4.5217,7.5683,12.089999999999998,2016.0,1,6,12.089999999999998
23869,车胎和内胎,1.0,532.0,6.541300000000001,10.9487,17.49,2015.0,1,1,17.49
23870,公路自行车,1.0,584.0,343.6496,196.3404,539.99,2016.0,1,1,539.99
23870,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,1,34.99
23870,手套,1.0,465.0,9.1593,15.3307,24.49,2016.0,1,1,24.49
23870,车胎和内胎,1.0,533.5,4.7648,7.9752,12.739999999999998,2016.0,1,1,12.739999999999998
23871,公路自行车,3.0,604.0,343.6496,196.3404,539.99,2016.0,1,1,539.99
23871,挂架,3.0,483.0,44.88,75.12,120.0,2016.0,1,1,120.0
23871,水壶和水壶架,3.0,478.0,2.6143,4.3757,6.99,2016.0,1,1,6.99
23872,公路自行车,1.0,605.0,343.6496,196.3404,539.99,2016.0,1,1,539.99
23872,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,1,6.99
23872,车胎和内胎,1.0,480.0,0.8565,1.4335,2.29,2016.0,1,1,2.29
23873,公路自行车,1.0,605.0,343.6496,196.3404,539.99,2016.0,1,4,539.99
23873,背心,1.0,473.0,23.749000000000002,39.751,63.5,2016.0,1,4,63.5
23873,车胎和内胎,1.0,533.5,4.7648,7.9752,12.739999999999998,2016.0,1,4,12.739999999999998
23874,公路自行车,2.0,584.0,343.6496,196.3404,539.99,2016.0,1,1,539.99
23875,车胎和内胎,1.0,514.6666666666666,4.646366666666667,7.776966666666667,12.423333333333334,2016.0,1,1,12.423333333333334
23876,车胎和内胎,1.0,534.5,6.84235,11.452649999999998,18.295,2016.0,1,4,18.295
23877,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
23877,袜子,1.0,482.0,3.3623,5.6277,8.99,2016.0,1,4,8.99
23877,车胎和内胎,1.0,532.0,6.541300000000001,10.9487,17.49,2016.0,1,4,17.49
23878,公路自行车,1.0,606.0,343.6496,196.3404,539.99,2016.0,1,4,539.99
23878,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,4,34.99
23878,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,4,6.99
23879,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,6,34.99
23879,手套,1.0,467.0,9.1593,15.3307,24.49,2015.0,1,6,24.49
23879,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,6,4.99
23880,公路自行车,2.0,605.0,343.6496,196.3404,539.99,2016.0,1,4,539.99
23880,水壶和水壶架,2.0,478.0,2.6143,4.3757,6.99,2016.0,1,4,6.99
23881,公路自行车,1.0,605.0,343.6496,196.3404,539.99,2016.0,1,4,539.99
23881,水壶和水壶架,1.0,479.0,3.3623,5.6277,8.99,2016.0,1,4,8.99
23882,公路自行车,2.0,584.0,343.6496,196.3404,539.99,2016.0,1,4,539.99
23882,背心,2.0,473.0,23.749000000000002,39.751,63.5,2016.0,1,4,63.5
23883,公路自行车,3.0,605.0,343.6496,196.3404,539.99,2016.0,1,4,539.99
23883,清洁剂,3.0,484.0,2.9733,4.9767,7.95,2016.0,1,4,7.95
23883,车胎和内胎,3.0,515.6666666666666,3.4620333333333337,5.7946333333333335,9.256666666666666,2016.0,1,4,9.256666666666666
23884,公路自行车,1.0,604.0,343.6496,196.3404,539.99,2016.0,1,4,539.99
23884,背心,1.0,471.0,23.749000000000002,39.751,63.5,2016.0,1,4,63.5
23885,公路自行车,1.0,606.0,343.6496,196.3404,539.99,2016.0,1,4,539.99
23886,公路自行车,2.0,604.0,343.6496,196.3404,539.99,2016.0,1,4,539.99
23886,帽子,2.0,225.0,6.9223,2.0677,8.99,2016.0,1,4,8.99
23886,水壶和水壶架,2.0,478.0,2.6143,4.3757,6.99,2016.0,1,4,6.99
23887,公路自行车,3.0,605.0,343.6496,196.3404,539.99,2016.0,1,1,539.99
23887,袜子,3.0,482.0,3.3623,5.6277,8.99,2016.0,1,1,8.99
23888,车胎和内胎,2.0,532.0,6.541300000000001,10.9487,17.49,2015.0,1,4,17.49
23889,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,1,34.99
23889,车胎和内胎,1.0,532.0,6.541300000000001,10.9487,17.49,2016.0,1,1,17.49
23890,车胎和内胎,1.0,508.0,6.0364,10.1036,16.14,2016.0,1,4,16.14
23891,车胎和内胎,1.0,536.0,11.2163,18.7737,29.99,2015.0,1,1,29.99
23892,水壶和水壶架,2.0,477.0,1.8663,3.1237,4.99,2015.0,1,6,4.99
23893,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,6,4.99
23893,骑行服,1.0,491.0,41.5723,12.4177,53.99,2015.0,1,6,53.99
23894,头盔,1.0,217.0,13.0863,21.9037,34.99,2015.0,1,1,34.99
23894,车胎和内胎,1.0,532.0,6.541300000000001,10.9487,17.49,2015.0,1,1,17.49
23895,公路自行车,1.0,584.0,343.6496,196.3404,539.99,2016.0,1,1,539.99
23896,公路自行车,1.0,605.0,343.6496,196.3404,539.99,2016.0,1,1,539.99
23896,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,1,8.99
23897,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,8,34.99
23897,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2015.0,1,8,3.99
23898,公路自行车,1.0,605.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23898,背心,1.0,473.0,23.749000000000002,39.751,63.5,2016.0,1,8,63.5
23899,公路自行车,1.0,605.0,343.6496,196.3404,539.99,2016.0,1,7,539.99
23899,袜子,1.0,482.0,3.3623,5.6277,8.99,2016.0,1,7,8.99
23899,车胎和内胎,1.0,533.5,4.7648,7.9752,12.739999999999998,2016.0,1,7,12.739999999999998
23900,公路自行车,1.0,604.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23901,公路自行车,3.0,606.0,343.6496,196.3404,539.99,2016.0,1,7,539.99
23901,头盔,3.0,214.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
23902,公路自行车,1.0,584.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23902,手套,1.0,467.0,9.1593,15.3307,24.49,2016.0,1,8,24.49
23903,公路自行车,3.0,604.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23904,公路自行车,1.0,390.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23904,手套,1.0,463.0,9.1593,15.3307,24.49,2015.0,1,10,24.49
23904,骑行服,1.0,491.0,41.5723,12.4177,53.99,2015.0,1,10,53.99
23905,公路自行车,3.0,605.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23905,头盔,3.0,217.0,13.0863,21.9037,34.99,2016.0,1,8,34.99
23906,公路自行车,2.0,378.0,1554.9479,888.4021,2443.35,2015.0,1,8,2443.35
23907,公路自行车,1.0,384.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23908,公路自行车,2.0,584.0,343.6496,196.3404,539.99,2016.0,1,7,539.99
23908,头盔,2.0,222.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
23909,公路自行车,3.0,606.0,343.6496,196.3404,539.99,2016.0,1,7,539.99
23909,帽子,3.0,225.0,6.9223,2.0677,8.99,2016.0,1,7,8.99
23910,车胎和内胎,1.0,504.5,1.1743999999999999,1.9656,3.14,2015.0,1,8,3.14
23911,车胎和内胎,1.0,517.0,4.5217,7.5683,12.089999999999998,2016.0,1,7,12.089999999999998
23912,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2016.0,1,8,3.99
23913,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,7,6.99
23913,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23914,车胎和内胎,1.0,504.5,1.1743999999999999,1.9656,3.14,2016.0,1,8,3.14
23915,手套,1.0,467.0,9.1593,15.3307,24.49,2016.0,1,8,24.49
23915,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2016.0,1,8,3.99
23916,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2016.0,1,8,3.99
23917,公路自行车,1.0,606.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23917,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,8,6.99
23918,头盔,3.0,217.0,13.0863,21.9037,34.99,2015.0,1,7,34.99
23918,车胎和内胎,3.0,535.5,6.3543,10.6357,16.99,2015.0,1,7,16.99
23919,手套,1.0,463.0,9.1593,15.3307,24.49,2016.0,1,7,24.49
23919,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23920,公路自行车,1.0,580.0,1082.51,618.48,1700.99,2015.0,1,7,1700.99
23920,头盔,1.0,217.0,13.0863,21.9037,34.99,2015.0,1,7,34.99
23921,公路自行车,1.0,378.0,1554.9479,888.4021,2443.35,2015.0,1,8,2443.35
23921,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,8,6.99
23921,清洁剂,1.0,484.0,2.9733,4.9767,7.95,2015.0,1,8,7.95
23922,公路自行车,1.0,378.0,1554.9479,888.4021,2443.35,2015.0,1,8,2443.35
23922,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,8,8.99
23922,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,8,6.99
23923,公路自行车,1.0,388.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23923,骑行服,1.0,490.0,41.5723,12.4177,53.99,2015.0,1,10,53.99
23924,公路自行车,3.0,388.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23924,水壶和水壶架,3.0,479.0,3.3623,5.6277,8.99,2015.0,1,10,8.99
23925,公路自行车,1.0,378.0,1554.9479,888.4021,2443.35,2015.0,1,8,2443.35
23925,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,8,6.99
23926,公路自行车,1.0,374.0,1554.9479,888.4021,2443.35,2015.0,1,8,2443.35
23927,车胎和内胎,1.0,517.0,4.5217,7.5683,12.089999999999998,2016.0,1,7,12.089999999999998
23928,车胎和内胎,1.0,517.0,4.5217,7.5683,12.089999999999998,2015.0,1,7,12.089999999999998
23929,车胎和内胎,2.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23929,骑行服,2.0,234.0,38.4923,11.4977,49.99,2016.0,1,7,49.99
23930,公路自行车,3.0,382.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23930,头盔,3.0,217.0,13.0863,21.9037,34.99,2015.0,1,10,34.99
23930,帽子,3.0,225.0,6.9223,2.0677,8.99,2015.0,1,10,8.99
23930,车胎和内胎,3.0,534.0,5.4193,9.0707,14.489999999999998,2015.0,1,10,14.489999999999998
23930,骑行服,3.0,228.0,38.4923,11.4977,49.99,2015.0,1,10,49.99
23931,头盔,2.0,214.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
23931,车胎和内胎,2.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23932,公路自行车,2.0,605.0,343.6496,196.3404,539.99,2016.0,1,7,539.99
23932,头盔,2.0,222.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
23932,水壶和水壶架,2.0,478.0,2.6143,4.3757,6.99,2016.0,1,7,6.99
23933,公路自行车,1.0,605.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23933,车胎和内胎,1.0,509.0,4.4469,7.4431,11.889999999999999,2016.0,1,8,11.889999999999999
23934,车胎和内胎,1.0,517.0,4.5217,7.5683,12.089999999999998,2016.0,1,7,12.089999999999998
23935,水壶和水壶架,3.0,477.0,1.8663,3.1237,4.99,2016.0,1,10,4.99
23936,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,7,34.99
23936,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2015.0,1,7,54.99
23936,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2015.0,1,7,16.99
23937,头盔,3.0,214.0,13.0863,21.9037,34.99,2015.0,1,8,34.99
23937,车胎和内胎,3.0,529.0,1.4923,2.4977,3.99,2015.0,1,8,3.99
23938,公路自行车,3.0,386.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23939,公路自行车,1.0,582.0,1082.51,618.48,1700.99,2015.0,1,7,1700.99
23939,水壶和水壶架,1.0,479.0,3.3623,5.6277,8.99,2015.0,1,7,8.99
23940,公路自行车,1.0,382.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23941,头盔,1.0,217.0,13.0863,21.9037,34.99,2015.0,1,8,34.99
23941,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2015.0,1,8,3.99
23942,车胎和内胎,3.0,504.5,1.1743999999999999,1.9656,3.14,2015.0,1,8,3.14
23943,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,10,34.99
23943,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,10,4.99
23944,公路自行车,3.0,390.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23944,头盔,3.0,222.0,13.0863,21.9037,34.99,2015.0,1,10,34.99
23945,水壶和水壶架,2.0,477.0,1.8663,3.1237,4.99,2016.0,1,10,4.99
23946,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2016.0,1,8,3.99
23946,骑行服,1.0,231.0,38.4923,11.4977,49.99,2016.0,1,8,49.99
23947,头盔,3.0,214.0,13.0863,21.9037,34.99,2016.0,1,8,34.99
23947,车胎和内胎,3.0,529.0,1.4923,2.4977,3.99,2016.0,1,8,3.99
23948,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,10,4.99
23948,背心,1.0,471.0,23.749000000000002,39.751,63.5,2016.0,1,10,63.5
23949,帽子,3.0,225.0,6.9223,2.0677,8.99,2015.0,1,7,8.99
23949,车胎和内胎,3.0,535.5,6.3543,10.6357,16.99,2015.0,1,7,16.99
23949,骑行服,3.0,237.0,38.4923,11.4977,49.99,2015.0,1,7,49.99
23950,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2016.0,1,7,54.99
23950,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23951,车胎和内胎,2.0,517.0,4.5217,7.5683,12.089999999999998,2016.0,1,7,12.089999999999998
23952,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,8,34.99
23952,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2016.0,1,8,3.99
23953,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2015.0,1,8,3.99
23954,公路自行车,1.0,388.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23954,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,10,34.99
23954,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,10,8.99
23954,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2015.0,1,10,6.99
23955,清洁剂,2.0,484.0,2.9733,4.9767,7.95,2016.0,1,7,7.95
23955,车胎和内胎,2.0,517.0,4.5217,7.5683,12.089999999999998,2016.0,1,7,12.089999999999998
23956,背心,1.0,472.0,23.749000000000002,39.751,63.5,2016.0,1,8,63.5
23956,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2016.0,1,8,3.99
23957,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,8,34.99
23957,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2016.0,1,8,3.99
23958,公路自行车,3.0,605.0,343.6496,196.3404,539.99,2016.0,1,7,539.99
23958,头盔,3.0,217.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
23958,手套,3.0,465.0,9.1593,15.3307,24.49,2016.0,1,7,24.49
23958,水壶和水壶架,3.0,478.0,2.6143,4.3757,6.99,2016.0,1,7,6.99
23958,骑行服,3.0,234.0,38.4923,11.4977,49.99,2016.0,1,7,49.99
23959,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,8,34.99
23959,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2015.0,1,8,3.99
23960,公路自行车,1.0,605.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23960,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,8,34.99
23960,车胎和内胎,1.0,533.5,4.7648,7.9752,12.739999999999998,2016.0,1,8,12.739999999999998
23961,公路自行车,3.0,606.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23961,挂架,3.0,483.0,44.88,75.12,120.0,2016.0,1,8,120.0
23961,车胎和内胎,3.0,533.5,4.7648,7.9752,12.739999999999998,2016.0,1,8,12.739999999999998
23962,车胎和内胎,1.0,541.0,10.8423,18.1477,28.99,2015.0,1,7,28.99
23963,头盔,3.0,214.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
23963,车胎和内胎,3.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23964,车胎和内胎,1.0,517.0,4.5217,7.5683,12.089999999999998,2015.0,1,7,12.089999999999998
23965,头盔,3.0,222.0,13.0863,21.9037,34.99,2015.0,1,8,34.99
23965,车胎和内胎,3.0,529.0,1.4923,2.4977,3.99,2015.0,1,8,3.99
23966,手套,1.0,465.0,9.1593,15.3307,24.49,2015.0,1,10,24.49
23966,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,10,4.99
23967,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,10,4.99
23968,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,10,34.99
23968,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,10,4.99
23969,车胎和内胎,1.0,517.0,4.5217,7.5683,12.089999999999998,2016.0,1,7,12.089999999999998
23970,车胎和内胎,1.0,517.0,4.5217,7.5683,12.089999999999998,2016.0,1,7,12.089999999999998
23971,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,10,34.99
23971,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,10,8.99
23971,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,10,4.99
23971,骑行服,1.0,228.0,38.4923,11.4977,49.99,2016.0,1,10,49.99
23972,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
23972,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23973,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23974,车胎和内胎,1.0,517.0,4.5217,7.5683,12.089999999999998,2016.0,1,7,12.089999999999998
23975,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,8,34.99
23975,车胎和内胎,1.0,529.0,1.4923,2.4977,3.99,2016.0,1,8,3.99
23976,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,10,4.99
23977,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
23977,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2016.0,1,7,54.99
23977,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23978,头盔,1.0,214.0,13.0863,21.9037,34.99,2016.0,1,10,34.99
23978,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,10,4.99
23979,车胎和内胎,1.0,504.5,1.1743999999999999,1.9656,3.14,2015.0,1,8,3.14
23980,头盔,3.0,217.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
23980,车胎和内胎,3.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
23981,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2015.0,1,7,16.99
23982,公路自行车,3.0,606.0,343.6496,196.3404,539.99,2016.0,1,8,539.99
23982,水壶和水壶架,3.0,479.0,3.3623,5.6277,8.99,2016.0,1,8,8.99
23983,公路自行车,1.0,382.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23983,车胎和内胎,1.0,539.0,9.3463,15.6437,24.99,2015.0,1,10,24.99
23983,骑行服,1.0,231.0,38.4923,11.4977,49.99,2015.0,1,10,49.99
23984,公路自行车,1.0,384.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23984,头盔,1.0,214.0,13.0863,21.9037,34.99,2015.0,1,10,34.99
23985,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,10,34.99
23985,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2016.0,1,10,4.99
23986,公路自行车,1.0,386.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23986,头盔,1.0,222.0,13.0863,21.9037,34.99,2015.0,1,10,34.99
23986,车胎和内胎,1.0,534.0,5.4193,9.0707,14.489999999999998,2015.0,1,10,14.489999999999998
23987,公路自行车,1.0,386.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23987,车胎和内胎,1.0,509.5,5.1014,8.5386,13.639999999999999,2015.0,1,10,13.639999999999999
23988,公路自行车,2.0,388.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
23988,帽子,2.0,225.0,6.9223,2.0677,8.99,2015.0,1,10,8.99
23988,骑行服,2.0,231.0,38.4923,11.4977,49.99,2015.0,1,10,49.99
23989,水壶和水壶架,1.0,477.0,1.8663,3.1237,4.99,2015.0,1,10,4.99
23989,骑行服,1.0,489.0,41.5723,12.4177,53.99,2015.0,1,10,53.99
23990,公路自行车,1.0,584.0,343.6496,196.3404,539.99,2016.0,1,7,539.99
23990,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,7,8.99
23991,公路自行车,3.0,584.0,343.6496,196.3404,539.99,2016.0,1,7,539.99
23991,水壶和水壶架,3.0,479.0,3.3623,5.6277,8.99,2016.0,1,7,8.99
23992,公路自行车,1.0,486.0,931.218,560.452,1491.67,2015.5,1,9,1491.67
23992,自行车支架,1.0,486.0,59.466,99.53399999999999,159.0,2016.0,1,9,159.0
23992,车胎和内胎,1.0,533.5,4.7648,7.9752,12.739999999999998,2016.0,1,9,12.739999999999998
23993,公路自行车,2.0,486.5,931.218,560.452,1491.67,2015.5,1,9,1491.67
23993,头盔,3.0,214.0,13.0863,21.9037,34.99,2016.0,1,9,34.99
23993,骑行服,3.0,488.0,41.5723,12.4177,53.99,2016.0,1,9,53.99
23994,公路自行车,3.0,479.5,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
23994,水壶和水壶架,3.0,478.0,2.6143,4.3757,6.99,2016.0,1,9,6.99
23994,水袋背包,3.0,487.0,20.5663,34.4237,54.99,2016.0,1,9,54.99
23995,公路自行车,1.0,488.0,931.218,560.452,1491.67,2015.5,1,9,1491.67
23996,公路自行车,1.0,491.0,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
23996,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,9,8.99
23996,水壶和水壶架,1.0,478.0,2.6143,4.3757,6.99,2016.0,1,9,6.99
23997,头盔,2.0,217.0,13.0863,21.9037,34.99,2015.0,1,9,34.99
23997,车胎和内胎,2.0,530.0,1.8663,3.1237,4.99,2015.0,1,9,4.99
23998,公路自行车,3.0,491.0,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
23998,头盔,3.0,217.0,13.0863,21.9037,34.99,2016.0,1,9,34.99
23999,公路自行车,1.0,488.5,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
23999,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,9,8.99
24000,公路自行车,2.0,487.0,931.218,560.452,1491.67,2015.5,1,9,1491.67
24001,公路自行车,1.0,476.0,931.218,560.452,1491.67,2015.5,1,9,1491.67
24002,公路自行车,1.5,489.5,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
24002,水壶和水壶架,2.0,478.0,2.6143,4.3757,6.99,2016.0,1,9,6.99
24002,袜子,2.0,481.0,3.3623,5.6277,8.99,2016.0,1,9,8.99
24003,公路自行车,1.5,490.0,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
24003,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,9,34.99
24003,骑行服,1.0,234.0,38.4923,11.4977,49.99,2016.0,1,9,49.99
24004,公路自行车,2.5,479.5,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
24004,帽子,2.0,225.0,6.9223,2.0677,8.99,2016.0,1,9,8.99
24004,水壶和水壶架,2.0,478.0,2.6143,4.3757,6.99,2016.0,1,9,6.99
24005,公路自行车,1.0,491.5,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
24005,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,9,34.99
24006,公路自行车,1.5,490.5,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
24007,公路自行车,2.0,477.0,931.218,560.452,1491.67,2015.5,1,9,1491.67
24007,头盔,3.0,222.0,13.0863,21.9037,34.99,2016.0,1,9,34.99
24007,手套,3.0,467.0,9.1593,15.3307,24.49,2016.0,1,9,24.49
24008,公路自行车,1.5,489.5,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
24008,帽子,1.0,225.0,6.9223,2.0677,8.99,2016.0,1,9,8.99
24009,公路自行车,1.0,488.5,832.1667,528.60955,1360.77625,2015.5,1,9,1360.77625
24009,手套,1.0,463.0,9.1593,15.3307,24.49,2016.0,1,9,24.49
24010,公路自行车,1.0,604.0,343.6496,196.3404,539.99,2016.0,1,7,539.99
24010,车胎和内胎,1.0,533.5,4.7648,7.9752,12.739999999999998,2016.0,1,7,12.739999999999998
24011,公路自行车,1.0,386.0,713.0798,407.4102,1120.49,2015.0,1,10,1120.49
24011,帽子,1.0,225.0,6.9223,2.0677,8.99,2015.0,1,10,8.99
24011,骑行服,1.0,234.0,38.4923,11.4977,49.99,2015.0,1,10,49.99
24012,头盔,1.0,217.0,13.0863,21.9037,34.99,2016.0,1,7,34.99
24012,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2016.0,1,7,16.99
24013,水袋背包,1.0,487.0,20.5663,34.4237,54.99,2015.0,1,7,54.99
24013,车胎和内胎,1.0,535.5,6.3543,10.6357,16.99,2015.0,1,7,16.99
24014,头盔,1.0,222.0,13.0863,21.9037,34.99,2016.0,1,8,34.99
